iso3,month,risk_3,risk_12,logfat_risk_3,logfat_risk_12
AGO,2021-06-01,0.0649033161945342,0.2227491206295312,1.2713588287745383,2.5864819689302245
AGO,2021-07-01,0.0563100758610965,0.1930794010708797,1.304273400110049,2.3754430021664463
AGO,2021-08-01,0.0509677281816122,0.2088891563232933,1.148897148681007,2.361796783872239
AGO,2021-09-01,0.050192333583365,0.2025179937256798,1.0402712395544962,2.2292579436005684
AGO,2021-10-01,0.0495919835395245,0.2081494155490836,1.056096916741694,2.282922727388866
AGO,2021-11-01,0.0559220073420614,0.1942469389492207,1.1216763755008643,2.718048801683272
AGO,2021-12-01,0.0492645352515303,0.1823274612676177,1.086744643895012,2.479710634493091
AGO,2022-01-01,0.2400863793567955,0.3530073548582484,1.8103945890033348,3.1592105225869203
AGO,2022-02-01,0.1362860397654549,0.3277279878841314,1.5557123784152689,2.688085973812582
AGO,2022-03-01,0.1287537505883449,0.3052205155898366,1.6015126412713712,2.561059169627352
AGO,2022-04-01,0.1284516773423895,0.3023283120953881,1.2545751167753318,2.452753373873544
AGO,2022-05-01,0.1233562305163607,0.3153919529265517,1.2492221923741644,2.421054213878305
AGO,2022-06-01,0.1268853670211237,0.3105406960536542,1.18929297728369,2.4104156713326192
AGO,2022-07-01,0.1039268588374371,0.2594340828975811,0.805387250375022,1.8604246188249265
AGO,2022-08-01,0.1144906158627268,0.2911699622603128,1.2620062144283564,2.7478750680427013
AGO,2022-09-01,0.1111326791012979,0.2701142720245505,1.1945286325290574,2.439562705761177
AGO,2022-10-01,0.1038022704546341,0.2625713833590405,1.1945262486912631,2.3130423358689782
AGO,2022-11-01,0.0955744103539937,0.2736474200328986,0.998792004249598,2.210319371902228
AGO,2022-12-01,0.0936596693444507,0.310801360393552,1.122652351582274,2.765108268954651
AGO,2023-01-01,0.0736743002025051,0.2350262056873393,1.0516155657124209,2.1747656553057624
AGO,2023-02-01,0.0574246243486973,0.2217050745009112,1.0517722990278109,2.1133848919425
AGO,2023-03-01,0.0623650443124444,0.2155628380779771,0.9774249971707212,2.058747314574983
AGO,2023-04-01,0.0581707663282362,0.2223102131744851,0.9144529149286498,1.9337499360200987
AGO,2023-05-01,0.0507294076835893,0.2005206333292057,0.8405395248362736,1.9575154934736825
AGO,2023-06-01,0.0496589770748795,0.187878085585588,0.6201590167491617,1.4892609141372184
AGO,2023-07-01,0.0453605192561064,0.179765714082067,0.5650320633270846,1.4902124018284828
AGO,2023-08-01,0.0411487510069624,0.1564673830170847,0.5335360649170365,1.4255101656681453
AGO,2023-09-01,0.0391098926825052,0.1455507775217459,0.5129740341215866,1.3026932023417015
AGO,2023-10-01,0.0366365119754754,0.1432579111821786,0.4270176652996149,1.2819561366799213
AGO,2023-11-01,0.0321348009757083,0.1437854206416933,0.3873673929971015,1.2766783948151097
AGO,2023-12-01,0.0324508693583132,0.1046700687130582,0.2374598332867172,0.7849813242704482
AGO,2024-01-01,0.0661652017697854,0.2147950816101178,1.5431697094269865,2.746373715565932
AGO,2024-02-01,0.0717305242514626,0.2298174024190566,1.8699354242907087,2.9498485110374304
AGO,2024-03-01,0.0689394863128011,0.2222841415082382,1.18623331942613,2.297051147129745
AGO,2024-04-01,0.0697801146954884,0.2396244999146857,1.068530649716233,2.1838274368117343
AGO,2024-05-01,0.075871907480899,0.2549732029785505,1.4651885100279496,2.9357971485215337
AGO,2024-06-01,0.0753311517155546,0.2509524358306765,1.2258256891428916,2.4090987143942333
AGO,2024-07-01,0.0583118888397281,0.2184895415530779,1.158153039363088,2.2081628572853704
AGO,2024-08-01,0.0610794799975295,0.2282582776852773,0.8554889613824005,2.095511624378241
AGO,2024-09-01,0.0648230314346658,0.2321609833288231,0.8362855868908823,2.01541583689028
AGO,2024-10-01,0.0618812220213762,0.2179377286481334,0.7879942831605601,1.9948634263108156
AGO,2024-11-01,0.0537999464940001,0.1703251504350245,0.6011057131960703,1.6319260687406707
AGO,2024-12-01,0.0537631175638991,0.169334958961497,0.5644650543257346,1.5885028089657869
AGO,2025-01-01,0.042052236868587,0.1777490392490886,0.5563021304185715,1.4495621555545934
AGO,2025-02-01,0.0396290935648435,0.1814684022736649,0.5675894382913675,1.4816660969972169
AGO,2025-03-01,0.0502795055471788,0.1996452020639512,0.7603891208423235,2.130866496301017
AGO,2025-04-01,0.0447270293126376,0.178755364452953,0.7430627748777263,2.0124912968137094
AGO,2025-05-01,0.0525122788950554,0.2046552706534359,1.2491023455318595,2.373924318359649
AGO,2025-06-01,0.0458043010231894,0.1941617610162484,0.9566815967462586,2.125135962339588
