iso3,month,inform_severity_index
EGY,2026-02-01,5.6
ERI,2026-02-01,5.9
ESP,2026-02-01,3.5
ETH,2026-02-01,7.3500000000000005
GRC,2026-02-01,4.5
HTI,2026-02-01,8.8
IDN,2026-02-01,4.9
IRN,2026-02-01,7.7
IRQ,2026-02-01,6.7
ITA,2026-02-01,3.9
JAM,2026-02-01,5.0
JOR,2026-02-01,5.9
KEN,2026-02-01,5.75
KHM,2026-02-01,4.5
LBN,2026-02-01,7.050000000000001
LBY,2026-02-01,6.35
LKA,2026-02-01,6.2
LSO,2026-02-01,4.7
MAR,2026-02-01,4.1
MDA,2026-02-01,4.3
MDG,2026-02-01,5.333333333333333
MEX,2026-02-01,5.5
MLI,2026-02-01,8.3
MMR,2026-02-01,8.1
MOZ,2026-02-01,6.9
MRT,2026-02-01,5.1
MWI,2026-02-01,6.5
MYS,2026-02-01,3.9
NAM,2026-02-01,5.5
NER,2026-02-01,7.2
NGA,2026-02-01,6.8
PAK,2026-02-01,7.3
PAN,2026-02-01,3.8
PER,2026-02-01,6.0
PHL,2026-02-01,4.266666666666667
PNG,2026-02-01,3.6
PSE,2026-02-01,7.65
RWA,2026-02-01,4.9
SDN,2026-02-01,9.7
SOM,2026-02-01,6.35
SSD,2026-02-01,8.350000000000001
SWZ,2026-02-01,4.9
SYR,2026-02-01,8.9
TCD,2026-02-01,6.35
TGO,2026-02-01,4.3
THA,2026-02-01,4.7
TTO,2026-02-01,3.0
TUN,2026-02-01,3.6
TUR,2026-02-01,6.2
TZA,2026-02-01,4.65
UGA,2026-02-01,5.8
UKR,2026-02-01,9.2
VEN,2026-02-01,7.8
YEM,2026-02-01,7.5
ZMB,2026-02-01,6.4
ZWE,2026-02-01,7.1
AFG,2026-03-01,9.1
AGO,2026-03-01,6.6
BDI,2026-03-01,6.0
BEN,2026-03-01,4.3
BFA,2026-03-01,8.4
BGD,2026-03-01,6.4
BRA,2026-03-01,5.1
CAF,2026-03-01,7.9
CHL,2026-03-01,5.1
CIV,2026-03-01,4.3
CMR,2026-03-01,6.6000000000000005
COD,2026-03-01,8.9
COL,2026-03-01,7.5
CRI,2026-03-01,3.75
CUB,2026-03-01,6.3
DJI,2026-03-01,4.95
DOM,2026-03-01,4.1
DZA,2026-03-01,5.25
ECU,2026-03-01,5.533333333333334
EGY,2026-03-01,5.6
ERI,2026-03-01,5.9
ESP,2026-03-01,3.5
ETH,2026-03-01,7.3500000000000005
GRC,2026-03-01,4.5
GTM,2026-03-01,7.0
HND,2026-03-01,6.6
HTI,2026-03-01,8.7
IDN,2026-03-01,4.85
IRN,2026-03-01,7.65
IRQ,2026-03-01,6.7
ITA,2026-03-01,3.9
JAM,2026-03-01,5.2
JOR,2026-03-01,5.9
KEN,2026-03-01,6.05
KHM,2026-03-01,3.9
LBN,2026-03-01,6.75
LBY,2026-03-01,6.35
LKA,2026-03-01,6.2
LSO,2026-03-01,4.7
MAR,2026-03-01,4.1
MDG,2026-03-01,5.449999999999999
MEX,2026-03-01,5.6
MLI,2026-03-01,8.3
MMR,2026-03-01,8.8
MOZ,2026-03-01,6.35
MRT,2026-03-01,5.2
MWI,2026-03-01,6.5
MYS,2026-03-01,4.0
NAM,2026-03-01,5.5
NER,2026-03-01,7.2
NGA,2026-03-01,6.8
PAK,2026-03-01,7.800000000000001
PAN,2026-03-01,4.0
PER,2026-03-01,6.0
PHL,2026-03-01,4.233333333333333
PSE,2026-03-01,7.65
RWA,2026-03-01,4.9
SDN,2026-03-01,9.6
SLV,2026-03-01,5.7
SOM,2026-03-01,6.35
SSD,2026-03-01,8.350000000000001
SWZ,2026-03-01,4.9
SYR,2026-03-01,8.9
TCD,2026-03-01,6.35
TGO,2026-03-01,4.3
THA,2026-03-01,4.7
TTO,2026-03-01,3.0
TUN,2026-03-01,3.7
TUR,2026-03-01,6.2
TZA,2026-03-01,4.9
UGA,2026-03-01,5.9
UKR,2026-03-01,9.2
VEN,2026-03-01,7.5
YEM,2026-03-01,7.55
ZMB,2026-03-01,6.4
ZWE,2026-03-01,7.1
AFG,2026-04-01,9.0
AGO,2026-04-01,6.6
BDI,2026-04-01,5.85
BEN,2026-04-01,4.5
BFA,2026-04-01,8.4
BGD,2026-04-01,6.4
BRA,2026-04-01,5.1
CAF,2026-04-01,7.9
CHL,2026-04-01,5.0
CIV,2026-04-01,4.3
COD,2026-04-01,9.0
COL,2026-04-01,7.3999999999999995
CRI,2026-04-01,3.6
CUB,2026-04-01,6.6
DJI,2026-04-01,5.0
DOM,2026-04-01,4.1
DZA,2026-04-01,5.3
ECU,2026-04-01,5.566666666666666
EGY,2026-04-01,5.6
ERI,2026-04-01,5.9
ESP,2026-04-01,3.4
ETH,2026-04-01,7.4
GRC,2026-04-01,4.2
GTM,2026-04-01,7.2
HND,2026-04-01,6.6
HTI,2026-04-01,8.8
IDN,2026-04-01,4.9
IRN,2026-04-01,7.65
IRQ,2026-04-01,6.7
ITA,2026-04-01,3.9
JAM,2026-04-01,5.1
JOR,2026-04-01,5.9
KEN,2026-04-01,6.15
KHM,2026-04-01,4.0
LBN,2026-04-01,6.9
LBY,2026-04-01,6.35
LKA,2026-04-01,6.1
MAR,2026-04-01,4.050000000000001
MDG,2026-04-01,5.55
MEX,2026-04-01,5.5
MLI,2026-04-01,8.3
MMR,2026-04-01,8.8
MOZ,2026-04-01,6.4
MRT,2026-04-01,5.2
MWI,2026-04-01,6.7
MYS,2026-04-01,4.0
NAM,2026-04-01,5.3
NER,2026-04-01,7.2
NGA,2026-04-01,6.775
PAK,2026-04-01,7.25
PAN,2026-04-01,3.9
PER,2026-04-01,6.0
PHL,2026-04-01,4.1
PSE,2026-04-01,7.65
SDN,2026-04-01,9.6
SLV,2026-04-01,5.7
SOM,2026-04-01,6.3999999999999995
SSD,2026-04-01,8.350000000000001
SYR,2026-04-01,8.9
TCD,2026-04-01,6.6
TGO,2026-04-01,4.2
THA,2026-04-01,4.7
TTO,2026-04-01,3.0
TUN,2026-04-01,4.0
TUR,2026-04-01,6.15
TZA,2026-04-01,5.1
UGA,2026-04-01,5.9
UKR,2026-04-01,9.2
VEN,2026-04-01,7.5
YEM,2026-04-01,6.333333333333333
